1.6319191794871795,0.18411254754199585,260.0,-1.965237346117431,12.667247342907485,0.19230769230769232
1.6106005897435898,0.1907409256796752,268.0,-2.201986485087906,14.374161068226774,0.8012820512820512
1.5707559487179488,0.19263299192358838,254.0,-2.68402127653814,15.089211736551363,0.9935897435897435
1.5147239230769232,0.19580559968877617,251.0,-2.925573546656444,15.163835972989721,0.641025641025641
1.4493656666666668,0.20053404217032814,257.0,-2.699765192829152,14.512941916837944,1.0256410256410255
1.375461512820513,0.20371818626070776,251.0,-2.599562104629288,12.888283428018104,1.4423076923076923
1.293764230769231,0.20469890251430792,259.0,-2.3032062868347962,11.584903513172202,2.019230769230769
1.2068076666666667,0.2070638453068848,255.0,-1.9336326496754634,10.505700450508321,2.307692307692308
1.1171678205128206,0.20525139392416789,241.0,-1.6101465021918715,9.75874287108665,2.435897435897436
1.0267189743589744,0.2031577706951419,232.0,-1.4177528979309022,9.336590295074638,2.1794871794871793
0.9353245948717949,0.1994715576120552,237.0,-1.266952360970926,8.97876965001002,2.2435897435897436
0.8446715335897437,0.19627602914702033,249.0,-1.1281688893964807,8.692189230646859,2.019230769230769
0.7532349241538461,0.19133991594626368,245.0,-1.0042758423547937,8.660179770206057,1.955128205128205
0.6634003128205127,0.18702599900211211,237.0,-0.813103709719719,8.341936321301192,1.6666666666666667
0.5747032258974359,0.18234213588575135,238.0,-0.6629576404983641,8.229544840243861,1.4423076923076923
0.486985392051282,0.1777466571739451,238.0,-0.45893912397257103,7.942722701111428,1.185897435897436
0.40040179769230766,0.17384283615990215,243.0,-0.23645104419391033,7.637015733551816,1.185897435897436
0.3116403182051282,0.1719060776696746,247.0,-0.14968622369019363,7.780920610355518,1.1217948717948718
0.22549713923076925,0.16942043275961235,245.0,0.024116263272155235,7.5620556825512235,0.9615384615384616
0.14051978794871794,0.1655580858794405,245.0,0.298390694707186,7.3369991623267286,0.8974358974358974
0.05603225066666667,0.16263837761924574,249.0,0.4147911227275203,7.603985166798659,0.8333333333333334
-0.027994586923076922,0.15892960008193616,251.0,0.6393482842206236,7.572467157219,0.576923076923077
-0.1105326172820513,0.15265835698251756,253.0,0.8930600890364748,7.900552595536844,0.16025641025641024
-0.1922235651282051,0.1489183681969042,249.0,1.0338847221265697,8.168995814226989,0.03205128205128205
-0.2718306482051282,0.14701424367341062,247.0,1.1527382284122147,8.29247931175849,0.03205128205128205
-0.351445141025641,0.1430460143586693,251.0,1.240222979327154,8.589976263482972,0.03205128205128205
-0.42909316153846155,0.13856309188943888,255.0,1.3731919199121443,8.983872212573912,0.0641025641025641
-0.5052846223076923,0.1347961370902919,257.0,1.4654245280232998,9.430743516727524,0.0641025641025641
-0.5791284871794873,0.13195662412686046,261.0,1.5109938396203222,9.658459314182009,0.03205128205128205
-0.65028061,0.1302046657039649,261.0,1.565081737335454,9.69265995785011,0.03205128205128205
-0.7192750076923077,0.12778854445657759,259.0,1.747598718762773,10.185980650353569,0.0641025641025641
-0.7859813410256411,0.1271998696923986,263.0,2.072320323312475,11.456882991856746,0.09615384615384616
-0.8505118948717947,0.12731687735664868,252.0,2.3334100000416202,12.415413228882551,0.19230769230769232
-0.9141407948717948,0.12316172194286779,248.0,2.2415701479651404,11.040132068567974,0.2564102564102564
-0.9732741025641026,0.12309618230281533,278.0,2.489147762673673,11.875752303365221,0.3205128205128205
-1.0278377435897437,0.12713538132499624,278.0,2.6796198090519616,12.177148192862882,0.38461538461538464
-1.082238512820513,0.12651836979154993,271.0,2.7888781244522485,12.60733520219682,0.4166666666666667
-1.1313163589743591,0.1295881495890825,267.0,2.8144066972247357,12.833395814410892,0.5448717948717948
-1.1719544102564103,0.13972044059307856,269.0,2.7162709058864567,12.299471242041365,0.7051282051282052
-1.208027641025641,0.14943125440104937,263.0,2.5636673213878276,11.559298478809058,0.8333333333333334
-1.2400731538461538,0.1561469097506212,267.0,2.437413987038018,11.11636603801363,1.153846153846154
