0.07841988000000001,1.0049211622601575,32.0,0.008926509771908765,-0.10115835230459064,1.6146968263863233,-0.05875216999999999,0.3444682085273996,33.0,-0.001691619039615846,-0.11850619482520262,2.4244986120137186,-1.4779198,0.48113999501804045,31.0,-0.002208488355342137,0.30883955663212925,2.1502847651050074,1.5655998,0.5261398427547186,34.0,-0.004598700120048017,-0.4837360754552139,2.3519135782267595,-0.886699834,0.5231428356246258,31.0,-0.008928170117647054,0.33620675358395746,1.8430285293913953,0.8710540200000001,0.6231819468619575,33.0,0.0023608156062424972,-0.3392065887214763,2.375837848847038,0.0
0.31936784999999995,0.9711507868381936,31.0,-0.00852861289315726,-0.33172818888267397,1.9869534968550753,0.603855714,0.35877589370966945,36.0,0.000610658962785114,-0.02599042775799739,1.86478175943938,-1.4952802,0.52139890225619,34.0,0.0024763471788715502,0.2705221783308417,1.9693847241768458,1.3138138000000001,0.4209112755956533,31.0,0.0032430737094837937,0.05557901602162801,2.5185933025141964,-1.057777926,0.5515687916699388,32.0,0.0034937882689075645,0.16087774522769274,2.220047165637108,0.9513078,0.4957694901838555,36.0,-0.0012687130852340942,-0.30181596181106946,2.263985123185353,0.0
-0.02233406000000001,0.9814497171981539,37.0,-0.012770535846338534,0.14780963606720746,1.8693508223244344,1.0966372,0.3716708444526689,28.0,0.003993866026410563,0.29227254184308155,2.059543020585203,-1.4790843999999999,0.45654695075166146,33.0,-0.007998063865546221,0.4297018455787997,3.055765218267173,1.4264750000000002,0.49521033988902136,30.0,0.003095166866746697,-0.4705756279765172,2.7661354937542466,-0.87595714,0.49976743527124734,35.0,0.00883929762304922,0.026169374458738084,1.8407609275028356,0.89289312,0.4720042115542886,35.0,-0.0014606382713085243,-0.28337267181189324,2.637695273229029,0.0
-0.19558748,1.0213668445500126,34.0,0.009336301080432173,0.20728341132776382,1.7253849464393192,1.278313,0.2964347266718257,30.0,0.003622310204081633,0.18680738513193634,2.1342550882837448,-1.25969818,0.5117699628691661,29.0,0.0007563011284513797,0.2624481768044898,2.1942901784406152,1.3005330000000002,0.537438114469936,37.0,-0.008938529171668668,-0.2757959738671608,2.02349546512823,-0.9243265799999999,0.4086089579203123,32.0,-0.005892836446578629,0.5192921755996255,2.829111273273524,0.8793225000000001,0.48203650856922653,40.0,0.007875203601440575,-0.06398102043568832,2.156109840369286,0.0
-0.15091838,0.9838524122431553,30.0,0.013330796590636256,0.20610335587523865,1.94338597099478,1.0498564000000001,0.38824524366312596,30.0,-0.0007627543817527008,0.2275372191196586,2.4035756853182453,-1.1971799200000002,0.5726594366989106,27.0,0.0025830246338535423,0.16624894493311468,2.069392283242856,1.1908632,0.4786259467702937,29.0,-0.0028420609843937583,0.04203891445302672,2.151447094148839,-0.9940836000000002,0.47437629877033277,37.0,-0.006210574789915966,-0.4405979898152314,2.9711958452498375,0.9741498800000001,0.5188770359280757,30.0,0.00026321738295318126,-0.0778856800816777,2.502236794588619,0.0
-0.08626307999999999,1.0154846073129782,36.0,0.0010131500600240107,0.18297354139741084,1.8594533296987026,0.5795361399999999,0.5104032644094672,33.0,-0.0030786799039615844,0.22446647461567007,2.64492360990362,-1.1101876,0.42798686604408787,33.0,0.00036672749099639807,0.03585119030808813,2.419475332599628,1.1436915,0.4774692507421289,33.0,-0.006947115246098441,-0.07830940500390839,2.715891973825507,-0.8978925000000001,0.5882065980940455,40.0,0.0012614231452581042,-0.24790764356264314,2.304675827433749,0.90137828,0.4705284985088168,26.0,-0.007399834717887157,-0.33586902184706,2.482407114652029,0.0
-0.019964519999999993,1.0002006737166345,28.0,0.011315365474189676,-0.13711067010517763,2.1963403293747334,0.10105597999999999,0.52102644093349,38.0,-0.010398163217286916,-0.08264575152313633,2.46576491075549,-1.1626034,0.558351053888537,36.0,-0.008809515966386555,0.10775944144246614,2.263600190238021,1.1709015200000001,0.5511542815346803,36.0,-0.0025067094357743096,-0.022483186053698652,2.0225847838313293,-0.8389464000000001,0.5579316564948077,34.0,-0.002503028091236495,-0.09175948753430371,2.225273905385217,0.8851719,0.5615725645380568,32.0,0.0013721843457382957,0.07282918673282397,2.3545840753743215,0.0
0.06736396000000001,0.9894147067794973,30.0,-0.00907464806722689,-0.07752553472666159,1.9808094350545553,-0.58868552,0.5750823931308362,34.0,-0.005857099063625453,0.16287297944149334,2.6142461931903176,-1.1801302,0.4857157550851733,33.0,0.004715134213685474,-0.13090354601106308,2.2952807381459897,1.02372262,0.5450832102466151,29.0,-0.0006580573829531808,0.4740441709138091,2.4281781363369124,-0.83947406,0.516746375700591,29.0,0.008885734789915967,0.4474905245171344,2.897307869513732,1.0326568,0.5553006848850089,36.0,0.0012461349339735887,-0.24042278332815883,2.6789373235584772,0.0
0.0130231,0.9786925128838424,33.0,0.017772736374549822,0.09020149341358791,1.995919778239588,-0.9858162999999999,0.502462388527032,33.0,0.0005846596398559431,0.4249102444140332,2.719650554736748,-1.0633641999999999,0.4959387972243752,35.0,0.002991449219687876,0.1465419734500949,2.114607521369655,0.83956355,0.5808524623821462,30.0,0.0013898118847539011,0.1601229932468035,1.885447182961262,-0.9094602999999999,0.5560371663878684,31.0,0.0003973643697478976,-0.12365202263844241,1.8873006913349217,0.8963641999999998,0.5427879988359728,33.0,-0.0005917498199279719,0.12631038979155348,2.726519772474537,0.0
0.045696920000000016,1.0090487638855288,36.0,0.003564414021608643,0.017630353689002055,1.8339913862616881,-1.2471444,0.4435261544989652,34.0,-0.003927814645858344,0.19916914886320972,1.8474626066821138,-0.99754694,0.45746163516642185,36.0,0.0028422191116446584,0.06184471406490928,2.3490363323335033,0.98635694,0.5180075234395891,29.0,0.0018613632172869148,-0.22084551392020707,2.0664398348265127,-1.02644006,0.5436275927126366,27.0,0.001575007490996399,0.330054668537803,2.3508524829466806,0.9993378119999998,0.5200778126489495,30.0,0.0036875183577430985,-0.2793992058063751,2.578131782912184,0.037037037037037035
-0.07631368,0.949992145831878,37.0,-0.005815105478991595,0.39656781326689294,2.3141715303603303,-1.09786728,0.4899374124748197,34.0,0.008893574453781512,0.1459133479357295,2.184147008298483,-0.9995801799999999,0.5513186268759542,32.0,0.0021038789435774323,0.2935206748509633,2.0864954915953087,0.88181609,0.528790163577441,30.0,0.0048250954861944785,-0.2271219316486969,2.072546812239585,-0.9595126200000001,0.511954676303631,37.0,-0.0016307605762304904,0.14246348548420865,2.0100095489997125,0.8357109,0.47573878834050304,37.0,-0.00036655102040816394,-0.24099234629423602,2.113231442119688,0.1111111111111111
